"company","category","size","title","level","city","url","updated"
"Nova Measuring Instruments","Semiconductors","l","Infrastructure Service Expert Engineer","Engineer","רחובות","https://il.linkedin.com/jobs/view/infrastructure-service-expert-engineer-at-nova-ltd-4401418991?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-15"
"eToro","Fintech","l","Senior Devops Engineer","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/etoro/41.009/senior-devops-engineer/19.157?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"KMS Lighthouse","Productivity","m","DevOps Manager","Manager","פתח תקווה","https://www.comeet.com/jobs/kmslh/97.008/devops-manager/65.561?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Motorola Solutions","Telecommunications","xl","Senior Embedded Linux Engineer (C\C++ & Infrastructure)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-embedded-linux-engineer-c-c%2B%2B-infrastructure-at-motorola-solutions-4377198553?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Pendo","Productivity","l","Site Reliability Engineer","Engineer","הרצליה","https://il.linkedin.com/jobs/view/site-reliability-engineer-at-pendo-io-4370801996?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"AKEYLESS","Cybersecurity","m","Senior DevOps Engineer","Engineer","רמת גן","https://il.linkedin.com/jobs/view/senior-devops-engineer-at-akeyless-security-4383202046?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Riskified","Fintech","l","Senior DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-devops-engineer-at-riskified-4390712282?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Paragon","Cybersecurity","l","DevOps Team Leader","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-team-leader-at-paragon-4370973811?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Gong.io","AI/ML","l","Engineering Team Lead - Application Infrastructure","Manager","רמת גן","https://il.linkedin.com/jobs/view/engineering-team-lead-application-infrastructure-at-gong-4367172003?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Harmonic","Digital Media","m","DevOps Engineer","Engineer","קיסריה","https://il.linkedin.com/jobs/view/devops-engineer-at-harmonic-4360460066?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"abra","Productivity","l","Senior DevOps Engineer","Engineer","רעננה","https://il.linkedin.com/jobs/view/senior-devops-engineer-at-abra-4401112036?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"CyberArk","Cybersecurity","l","Senior DevOps Engineer (Be'er Sheva)","Engineer","פתח תקווה","https://il.linkedin.com/jobs/view/senior-devops-engineer-be-er-sheva-at-cyberark-4378443169?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Zero Networks","Cybersecurity","m","Linux Developer","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/zeronetworks/39.00F/linux-developer/10.E4B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Skai","AdTech","l","Senior DevOps Engineer","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/skai/22.00A/senior-devops-engineer/6C.768?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Finonex","Productivity","m","Senior DevOps Manager","Manager","הרצליה","https://il.linkedin.com/jobs/view/senior-devops-manager-at-finonex-4360108342?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Pango","Automotive","m","DevOps Team Lead","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/devops-team-lead-at-pango-4397891438?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Varonis Systems","Cybersecurity","l","DevOps Team Leader","Manager","הרצליה","https://il.linkedin.com/jobs/view/devops-team-leader-at-varonis-4389235584?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Varonis Systems","Cybersecurity","l","DevOps Engineer (Azure)","Engineer","הרצליה","https://il.linkedin.com/jobs/view/devops-engineer-azure-at-varonis-4401302225?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Riskified","Fintech","l","Site Reliability Engineering (SRE)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/site-reliability-engineering-sre-at-riskified-4399172061?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Cognyte","Cybersecurity","l","IT - Infrastructure Systems Team Lead","Manager","הרצליה","https://www.comeet.com/jobs/cognyte/F2.009/it---infrastructure-systems-team-lead/8D.866?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Seenity","AI/ML","s","DevOps Engineer","Engineer","נתניה","https://il.linkedin.com/jobs/view/devops-engineer-at-seenity-4399381063?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Weka","Productivity","l","DevOps Engineer","Engineer","תל אביב","https://il.linkedin.com/jobs/view/devops-engineer-at-weka-4388612539?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Varonis Systems","Cybersecurity","l","DevOps & Infrastructure Engineer","Engineer","הרצליה","https://il.linkedin.com/jobs/view/devops-infrastructure-engineer-at-varonis-4401004484?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Risco","IoT","l","Embedded Linux Group Manager","Manager","ראשון לציון","https://il.linkedin.com/jobs/view/embedded-linux-group-manager-at-risco-group-4399372141?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Cognyte","Cybersecurity","l","Infrastructure Systems Team Lead","Manager","הרצליה","https://il.linkedin.com/jobs/view/infrastructure-systems-team-lead-at-cognyte-4400991282?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Retym","Productivity","s","Senior Linux & Infrastructure IT Engineer","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/retym/C6.003/senior-linux--infrastructure-it-engineer/AA.56B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
