"company","category","size","title","level","city","url","updated"
"CrazyLabs","Gaming","l","Senior UI/UX Designer","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-ui-ux-designer-at-crazylabs-4369447757?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Intel","Semiconductors","l","Process Technology Design Engineer","Designer","חיפה","https://il.linkedin.com/jobs/view/process-technology-design-engineer-at-intel-4394493193?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Intel","Semiconductors","l","Senior VLSI Design Engineer","Designer","חיפה","https://il.linkedin.com/jobs/view/senior-vlsi-design-engineer-at-intel-4374973731?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Intel","Semiconductors","l","Experienced Logic Design Engineer","Designer","פתח תקווה","https://il.linkedin.com/jobs/view/experienced-logic-design-engineer-at-intel-4394494194?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Intel","Semiconductors","l","CPU Structural Designer","Designer","חיפה","https://il.linkedin.com/jobs/view/cpu-structural-designer-at-intel-4394489196?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Moon Active","Gaming","l","Creative Specialist","Designer","תל אביב-יפו","https://www.comeet.com/jobs/moonactive/A2.00C/creative-specialist/1A.268?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Moon Active","Gaming","l","Technical Artist","Designer","תל אביב-יפו","https://www.comeet.com/jobs/moonactive/A2.00C/technical-artist/B0.811?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Mixtiles","E-commerce & Retail","m","Product Design Internship","Student","תל אביב-יפו","https://il.linkedin.com/jobs/view/product-design-internship-at-mixtiles-4397722940?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Amdocs","Telecommunications","l","Learning Designer","Designer","רעננה","https://il.linkedin.com/jobs/view/learning-designer-at-amdocs-4372895319?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Wolt","E-commerce & Retail","xl","(GA Part Time, Ashdod) מלקטים חצי משרה - אשדוד","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/ga-part-time-ashdod-%D7%9E%D7%9C%D7%A7%D7%98%D7%99%D7%9D-%D7%97%D7%A6%D7%99-%D7%9E%D7%A9%D7%A8%D7%94-%D7%90%D7%A9%D7%93%D7%95%D7%93-at-wolt-4397885788?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"WalkMe","Productivity","l","Technical & UX Writer","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-ux-writer-at-walkme-4367185456?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-04"
"Wiz","Cybersecurity","l","Product Designer","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/product-designer-at-wiz-4296249125?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-04"
"Google","Digital Media","xl","Physical Designer Engineer, Google Cloud","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/physical-designer-engineer-google-cloud-at-google-4365591091?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-03"
"Google","Digital Media","xl","Staff Design Engineer, Networking, Google Cloud","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/staff-design-engineer-networking-google-cloud-at-google-4365590096?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-03"
"Palo Alto Networks","Cybersecurity","xl","Product Design Manager -UX/UI (Cortex XSIAM)","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/product-design-manager-ux-ui-cortex-xsiam-at-palo-alto-networks-4355947236?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-03"
"Intel","Semiconductors","l","RF Analog Layout Design Engineer","Designer","פתח תקווה","https://il.linkedin.com/jobs/view/rf-analog-layout-design-engineer-at-intel-4383911145?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-03"
"NovoCure","Health","l","Design Verification and Validation Lead","Manager","טירת כרמל","https://il.linkedin.com/jobs/view/design-verification-and-validation-lead-at-novocure-4343932971?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-03"
"Fireblocks","Fintech","l","Senior Motion Designer","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-motion-designer-at-fireblocks-4395380062?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-02"
"Cisco Systems","Telecommunications","l","Physical Design Group Leader","Manager","נתניה","https://il.linkedin.com/jobs/view/physical-design-group-leader-at-cisco-4384370428?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-02"
"Mobileye","Automotive","l","Physical Design Engineer","Designer","ירושלים","https://il.linkedin.com/jobs/view/physical-design-engineer-at-mobileye-4383244566?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-02"
"Humanz","Digital Media","m","Creative Specialist","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/creative-specialist-at-humanz-4395297315?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"Mobileye","Automotive","l","Senior PCB Design Layout Engineer","Designer","ירושלים","https://il.linkedin.com/jobs/view/senior-pcb-design-layout-engineer-at-mobileye-4373090615?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"Duda","AI/ML","l","Product Designer (UX/UI)","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/product-designer-ux-ui-at-duda-4367991481?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Jeen AI","Productivity","s","Marketing Designer","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/marketing-designer-at-jeen-ai-4375130905?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Check Point Software Technologies","Cybersecurity","l","UX Designer","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/ux-designer-at-check-point-software-4393547364?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Qualcomm","Telecommunications","l","ASIC Design Verification Sr. Engineer -  Hod HaSharon","Designer","טירת כרמל","https://il.linkedin.com/jobs/view/asic-design-verification-sr-engineer-hod-hasharon-at-qualcomm-4392406922?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Samsung Semiconductors","Semiconductors","xl","Senior Digital Design Engineer","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-digital-design-engineer-at-samsung-semiconductor-4368161525?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"AppsFlyer","AdTech","l","Product Designer","Designer","הרצליה","https://il.linkedin.com/jobs/view/product-designer-at-appsflyer-4391869735?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"Qualcomm","Telecommunications","l","Senior/Staff RTL Design Engineer - Haifa or Hod HaSharon","Designer","טירת כרמל","https://il.linkedin.com/jobs/view/senior-staff-rtl-design-engineer-haifa-or-hod-hasharon-at-qualcomm-4326815947?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"SuperPlay","Gaming","l","3D Animator","Designer","תל אביב-יפו","https://www.comeet.com/jobs/superplay/28.003/3d-animator/10.D5D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-29"
"XTEND","Aerospace","m","Senior Mechanical Design Engineer","Designer","תל אביב-יפו","https://www.comeet.com/jobs/xtend/85.00A/senior-mechanical-design-engineer/B5.862?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-29"
"Artlist","Digital Media","l","Motion Designer","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/motion-designer-at-artlist-4392368594?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-29"
"Align Technology","Health","xl","Sr. UX Designer","Designer","פתח תקווה","https://il.linkedin.com/jobs/view/sr-ux-designer-at-align-technology-4381517246?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-29"
"Palo Alto Networks","Cybersecurity","xl","Principal UX designer (Cloud Application Security)","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/principal-ux-designer-cloud-application-security-at-palo-alto-networks-4381274072?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-29"
"Mobileye","Automotive","l","Experience Physical Design Engineer","Designer","ירושלים","https://il.linkedin.com/jobs/view/experience-physical-design-engineer-at-mobileye-4381530004?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-29"
"SAP","Productivity","xl","Student Intern - User Experience Design","Student","מודיעין-מכבים-רעות","https://il.linkedin.com/jobs/view/student-intern-user-experience-design-at-sap-4363493851?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-28"
"Edwards Lifesciences","Health","xl","Heart Valve Assembler","Designer","קיסריה","https://il.linkedin.com/jobs/view/heart-valve-assembler-at-edwards-lifesciences-4354184161?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-28"
"Google","Digital Media","xl","Design Team Manager, Servers, Google Cloud","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/design-team-manager-servers-google-cloud-at-google-4381979282?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-28"
"Intel","Semiconductors","l","DFT RTL Design and Integration Engineer","Designer","חיפה","https://il.linkedin.com/jobs/view/dft-rtl-design-and-integration-engineer-at-intel-4326519154?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-28"
"HoneyBook","Productivity","l","Head of Design","Executive","תל אביב-יפו","https://il.linkedin.com/jobs/view/head-of-design-at-honeybook-4225314525?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-27"
"Wolt","E-commerce & Retail","xl","(GA Part Time, Ramat Hasharon) מלקטים חצי משרה - רמת השרון","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/ga-part-time-ramat-hasharon-%D7%9E%D7%9C%D7%A7%D7%98%D7%99%D7%9D-%D7%97%D7%A6%D7%99-%D7%9E%D7%A9%D7%A8%D7%94-%D7%A8%D7%9E%D7%AA-%D7%94%D7%A9%D7%A8%D7%95%D7%9F-at-wolt-4354296612?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-27"
"Wolt","E-commerce & Retail","xl","(GA Part Time, Raanana) מלקטים חצי משרה - רעננה","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/ga-part-time-raanana-%D7%9E%D7%9C%D7%A7%D7%98%D7%99%D7%9D-%D7%97%D7%A6%D7%99-%D7%9E%D7%A9%D7%A8%D7%94-%D7%A8%D7%A2%D7%A0%D7%A0%D7%94-at-wolt-4354176811?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-27"
"Skai","AdTech","l","Senior UX Designer","Designer","תל אביב-יפו","https://www.comeet.com/jobs/skai/22.00A/senior-ux-designer/63.368?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-26"
"Connecteam","Productivity","l","Product Designer","Designer","ראשון לציון","https://il.linkedin.com/jobs/view/product-designer-at-connecteam-4391103189?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-26"
"Qualcomm","Telecommunications","l","ASIC Design Verification Sr. Engineer - Haifa or Hod HaSharon","Designer","טירת כרמל","https://il.linkedin.com/jobs/view/asic-design-verification-sr-engineer-haifa-or-hod-hasharon-at-qualcomm-4361980367?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-26"
"Google","Digital Media","xl","Design and Power Methodology Manager, Servers, Google Cloud","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/design-and-power-methodology-manager-servers-google-cloud-at-google-4380448228?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-26"
"Workiz","Productivity","m","Product Designer Lead","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/product-designer-lead-at-workiz-4383773634?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-25"
"SysAid","Productivity","l","Part Time Position- Integration & Solutions Specialist  (AI & Integrations)","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/part-time-position-integration-solutions-specialist-ai-integrations-at-sysaid-4390123801?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-25"
"Classiq Technologies","AI/ML","m","Product Designer","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/product-designer-at-classiq-4389998542?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-25"
"Insait IO","Productivity","s","Senior UX/UI Product Designer","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-ux-ui-product-designer-at-insait-4390143744?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-25"
"Lightricks","Digital Media","l","Web Design Team Lead","Manager","ירושלים","https://il.linkedin.com/jobs/view/web-design-team-lead-at-lightricks-4358097343?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-25"
"Lightricks","Digital Media","l","Brand & Web Designer","Designer","ירושלים","https://il.linkedin.com/jobs/view/brand-web-designer-at-lightricks-4390035770?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-25"
"Google","Digital Media","xl","CPU Design Integration Engineer, Google Cloud","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/cpu-design-integration-engineer-google-cloud-at-google-4390299398?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-25"
"SuperPlay","Gaming","l","UI Animator","Designer","תל אביב-יפו","https://www.comeet.com/jobs/superplay/28.003/ui-animator/F5.C48?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"SAP","Productivity","xl","Senior User Experience Designer (Limited Full Time - Maternity replacement)","Designer","מודיעין-מכבים-רעות","https://il.linkedin.com/jobs/view/senior-user-experience-designer-limited-full-time-maternity-replacement-at-sap-4360874761?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"Rafael Advanced Defense Systems","Aerospace","l","User Experience Design Specialist","Designer","חיפה","https://il.linkedin.com/jobs/view/user-experience-design-specialist-at-rafael-advanced-defense-systems-4389471092?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"Mobileye","Automotive","l","Experienced Physical Design Engineer","Designer","ירושלים","https://il.linkedin.com/jobs/view/experienced-physical-design-engineer-at-mobileye-4389802153?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"Elbit Systems","Aerospace","l","Aerospace Structural Design Engineer","Designer","חיפה","https://il.linkedin.com/jobs/view/aerospace-structural-design-engineer-at-elbit-systems-israel-4377765288?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"Unit Finance","Fintech","l","Product Designer","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/product-designer-at-unit-4389241263?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-23"
"Mixtiles","E-commerce & Retail","m","Senior Industrial Designer","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-industrial-designer-at-mixtiles-4388789763?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-22"
"Moburst","Digital Media","m","Junior Marketing Graphic Designer","Designer","כפר סבא","https://il.linkedin.com/jobs/view/junior-marketing-graphic-designer-at-moburst-growth-done-right-4388785741?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-22"
"Rafael Advanced Defense Systems","Aerospace","l","Layout Designer","Designer","חיפה","https://il.linkedin.com/jobs/view/layout-designer-at-rafael-advanced-defense-systems-4389009198?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-22"
"DriveNets","Productivity","l","Graphic Designer (Part-Time) –  6 month","Designer","רעננה","https://www.comeet.com/jobs/drivenets/72.006/graphic-designer-part-time---6-month/1D.46F?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-21"
"NextSilicon","Semiconductors","l","Physical Design Manager","Manager","גבעתיים","https://www.comeet.com/jobs/nextsilicon/18.007/physical-design-manager/64.D47?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-19"
"NextSilicon","Semiconductors","l","Physical Design Team Leader","Manager","גבעתיים","https://www.comeet.com/jobs/nextsilicon/18.007/physical-design-team-leader/A7.F52?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-19"
"NextSilicon","Semiconductors","l","Senior Design Engineer-CPU","Designer","גבעתיים","https://www.comeet.com/jobs/nextsilicon/18.007/senior-design-engineer-cpu/3E.E46?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-19"
"NextSilicon","Semiconductors","l","Senior Physical Design Engineer","Designer","גבעתיים","https://www.comeet.com/jobs/nextsilicon/18.007/senior-physical-design-engineer/F3.D4A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-19"
"Strauss Water","Sustainable Technology","l","Industrial Designer","Designer","אור יהודה","https://il.linkedin.com/jobs/view/industrial-designer-at-strauss-water-ltd-%D7%A9%D7%98%D7%A8%D7%90%D7%95%D7%A1-%D7%9E%D7%99%D7%9D-4385468882?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-19"
"Optimove","AdTech","l","UX/UI Designer - Maternity Leave Cover","Designer","תל אביב-יפו","https://il.linkedin.com/jobs/view/ux-ui-designer-maternity-leave-cover-at-optimove-4387437474?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-18"
"HAAT Delivery","E-commerce & Retail","m","Marketing Designer","Designer","חיפה","https://il.linkedin.com/jobs/view/marketing-designer-at-haat-delivery-4385004466?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-18"
"Wix","E-commerce & Retail","l","AI Expert Designer","Designer","מתחם גלילות","https://il.linkedin.com/jobs/view/ai-expert-designer-at-wix-4382671153?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-18"
"PlainID","Cybersecurity","m","Senior UI/UX Product Designer","Designer","תל אביב-יפו","https://www.comeet.com/jobs/plainid/C4.00C/senior-uiux-product-designer/99.E48?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-17"
"XTEND","Aerospace","m","Lead Designer & AI Creative","Designer","תל אביב-יפו","https://www.comeet.com/jobs/xtend/85.00A/lead-designer--ai-creative/08.66C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-15"
"Guardio","Cybersecurity","m","Product Designer","Designer","תל אביב-יפו","https://www.comeet.com/jobs/guardio/57.000/product-designer/C9.06F?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-11"
"Retym","Productivity","s","VLSI Design Engineer","Designer","תל אביב-יפו","https://www.comeet.com/jobs/retym/C6.003/vlsi-design-engineer/79.05B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-06"
"eToro","Fintech","l","Creative Copywriter","Designer","תל אביב-יפו","https://www.comeet.com/jobs/etoro/41.009/creative-copywriter/93.56C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-08"
"Retym","Productivity","s","Senior Analog Design Engineer","Designer","תל אביב-יפו","https://www.comeet.com/jobs/retym/C6.003/senior-analog-design-engineer/5E.15A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-04"
"Retym","Productivity","s","BackEnd (Physical design) Engineer","Designer","תל אביב-יפו","https://www.comeet.com/jobs/retym/C6.003/backend-physical-design-engineer/BE.E51?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-01-19"
"D-Fend Solutions","Aerospace","m","Mechanical Design Engineer","Designer","רעננה","https://jobs.lever.co/d-fendsolutions/2ee25802-fa80-4ed7-b181-81bd52281116?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply",""
